name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
assam,2019-05-28,89.6,78,82.2,108.1,78,90.2,77.9,87.3,0.13,100,8.33,rain,0,0,17.9,9.2,17,1005,65.7,2.1,239.7,20.6,9,,2019-05-28T04:31:40,2019-05-28T18:08:34,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-05-29,93.2,77,84.8,110.9,77,95.8,78.5,82.4,0.021,100,4.17,rain,0,0,16.6,11.4,22.5,1003.9,59.1,2.2,268.1,23.3,9,,2019-05-29T04:31:25,2019-05-29T18:09:04,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-05-30,86,75.2,80.9,97.2,75.2,86.5,76.5,86.8,0.195,100,8.33,rain,0,0,18.1,9.6,17.4,1004.8,65.9,2,237.7,20.5,9,,2019-05-30T04:31:11,2019-05-30T18:09:33,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42512099999"
assam,2019-05-31,86,73.4,80,97.2,73.4,84.6,76.1,88.5,0.452,100,8.33,rain,0,0,21.7,8.9,19.3,1005.9,69.2,2.2,111.9,9.7,6,,2019-05-31T04:30:58,2019-05-31T18:10:02,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42410099999,VEGT,42408099999,remote,42516099999,42512099999"
assam,2019-06-01,91.4,75.4,83.8,105.2,75.4,92.2,77.7,83.2,0.001,100,4.17,rain,0,0,14.1,5.8,22.3,1005.2,51.7,2.2,215.1,18.5,8,,2019-06-01T04:30:47,2019-06-01T18:10:31,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-06-02,89.6,78.6,84.9,111.8,78.6,98.5,80.1,86.2,0,0,0,,0,0,12.3,6.9,294.4,1005.7,70.4,2,201.5,17.5,8,,2019-06-02T04:30:37,2019-06-02T18:10:59,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-06-03,89.6,76.8,82.9,108.1,76.8,92.1,78.2,86.3,0.043,100,8.33,rain,0,0,12.5,8.9,176.6,1005.2,67.6,2,251.6,21.6,8,,2019-06-03T04:30:28,2019-06-03T18:11:26,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-06-04,86,75.7,80.1,99.4,75.7,84.5,76.9,90.4,1.352,100,12.5,rain,0,0,24.4,10.3,39.1,1005.1,65.7,2.1,124.4,10.7,5,,2019-06-04T04:30:20,2019-06-04T18:11:53,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-06-05,91.4,76.7,83.6,107.8,76.7,93.2,78.5,85.5,0.532,100,12.5,rain,0,0,18.3,7.2,32.6,1004.4,68.5,2.1,236.2,20.5,8,,2019-06-05T04:30:14,2019-06-05T18:12:20,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42512099999"
assam,2019-06-06,95,77.9,86,117.1,77.9,100.8,80.5,84.5,0,0,0,,0,0,16.6,6.9,259.7,1004.9,65.4,2.2,243.5,20.9,8,,2019-06-06T04:30:09,2019-06-06T18:12:46,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-06-07,93.2,80.6,86.8,115.2,89.3,102.8,80.5,82,0.008,100,4.17,rain,0,0,13,13.9,52.1,1005.3,66.4,2.2,209.7,18,7,,2019-06-07T04:30:05,2019-06-07T18:13:11,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42512099999"
assam,2019-06-08,93.2,80.2,85.8,113.6,86.6,99.7,79.8,83.2,0.018,100,8.33,rain,0,0,15,10.3,290.3,1004.4,65.8,2.3,230.8,20,9,,2019-06-08T04:30:02,2019-06-08T18:13:36,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-06-09,95,79.2,86.2,119.8,79.2,100.9,80.3,83.5,0.211,100,8.33,rain,0,0,20.4,4.7,115.4,1002.2,68.6,2.3,211.4,18.3,7,,2019-06-09T04:30:01,2019-06-09T18:14:00,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42512099999"
assam,2019-06-10,95,80.7,88,118.3,88.7,105.2,80.9,80.9,0.212,100,8.33,rain,0,0,14.3,9.2,315.8,1001.1,53.8,2.4,226,19.7,8,,2019-06-10T04:30:01,2019-06-10T18:14:23,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-06-11,93.2,78.8,85.2,121.2,78.8,99.9,80.6,86.9,1.303,100,4.17,rain,0,0,13,11.4,268.5,1001.8,65.2,2,234.4,20.1,7,,2019-06-11T04:30:01,2019-06-11T18:14:45,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42512099999"
assam,2019-06-12,96.8,80.6,88.8,123.9,88.2,107.4,81.4,80,0.002,100,4.17,rain,0,0,11.6,6.9,272.2,1001.1,55.8,2.2,264,22.9,9,,2019-06-12T04:30:04,2019-06-12T18:15:07,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-06-13,98.6,82.3,89.4,126.5,93.2,108.2,81,77.2,0.017,100,4.17,rain,0,0,14.3,11.4,351.4,999.4,57.6,2.1,261.2,22.6,9,,2019-06-13T04:30:07,2019-06-13T18:15:28,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-06-14,87.8,79.9,84.8,108.3,79.9,99.4,80.8,88.2,0.17,100,12.5,rain,0,0,12.5,6.9,46.1,998.8,71.2,2.2,152.5,13.2,7,,2019-06-14T04:30:11,2019-06-14T18:15:48,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42512099999"
assam,2019-06-15,93.2,80.6,86.2,114.4,88.2,102,80.6,84.3,0.022,100,4.17,rain,0,0,15.7,8.1,284.4,999.2,69.8,2,218.4,18.9,8,,2019-06-15T04:30:17,2019-06-15T18:16:08,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-06-16,91.4,81.1,86.6,114.4,89.8,104.2,81.6,85.4,0.267,100,8.33,rain,0,0,22.6,8.8,1.4,999,57.4,2.1,184.2,15.8,7,,2019-06-16T04:30:23,2019-06-16T18:16:26,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-06-17,91.4,80.3,86.4,114.4,86.9,103.3,81.3,85.4,0.145,100,4.17,rain,0,0,17.9,8.1,35.8,1000,66.9,1.9,174.8,15.2,7,,2019-06-17T04:30:31,2019-06-17T18:16:44,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-06-18,91.5,81.6,87.5,114.4,90.5,106.6,81.9,83.9,0.034,100,8.33,rain,0,0,13.4,8.1,314.4,1000.7,61,2.2,189.4,16.5,8,,2019-06-18T04:30:40,2019-06-18T18:17:00,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42512099999"
assam,2019-06-19,96.8,82,89.9,122.3,92.4,110.1,81.8,78.4,0.004,100,4.17,rain,0,0,14.3,9.2,3.5,1000.6,51.5,2.3,257.2,22.1,8,,2019-06-19T04:30:50,2019-06-19T18:17:16,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-06-20,95,81.6,87.7,127.7,90.1,107.3,82,83.7,0.012,100,4.17,rain,0,0,13,8.2,50.7,1001.6,66.7,2,207.8,18.1,8,,2019-06-20T04:31:00,2019-06-20T18:17:31,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42512099999"
assam,2019-06-21,89.6,80.5,83.6,111.8,88.3,97.8,81.3,92.8,0.32,100,12.5,rain,0,0,12.5,10.3,232.3,1003.3,72.3,2,148.7,12.9,6,,2019-06-21T04:31:12,2019-06-21T18:17:44,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42512099999"
assam,2019-06-22,98.6,78.5,87.8,119.8,78.5,104.3,80.8,81.4,0.035,100,4.17,rain,0,0,14.3,8.1,285.2,1003.9,53.4,2.2,151,12.9,6,,2019-06-22T04:31:25,2019-06-22T18:17:57,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42512099999"
assam,2019-06-23,96.8,82.1,89.6,123.9,92.6,109.9,81.8,78.7,0.001,100,4.17,rain,0,0,27.1,10.3,269.4,1003.1,45,2.4,265.2,22.9,9,,2019-06-23T04:31:39,2019-06-23T18:18:09,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-06-24,98.6,81.8,90.6,129,90.5,109.9,81,74.8,0,0,0,,0,0,29.3,17.2,260.9,1003.1,37,2.5,254.2,21.9,8,,2019-06-24T04:31:54,2019-06-24T18:18:19,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42512099999"
assam,2019-06-25,93.2,82.9,87.8,121.2,94.6,108.3,82.4,84.2,0,0,0,,0,0,24.4,12.8,308.2,1002.6,59.3,2.3,124.5,10.7,4,,2019-06-25T04:32:09,2019-06-25T18:18:29,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-06-26,87.8,76.4,82.4,102.4,76.4,92.3,79.4,90.9,0.903,100,20.83,rain,0,0,27.3,9.2,246.6,1001.8,72.5,1.9,75.9,6.6,3,,2019-06-26T04:32:26,2019-06-26T18:18:37,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42512099999"
assam,2019-06-27,86,77.2,81.4,104.8,77.2,90.6,79.8,94.9,0.933,100,16.67,rain,0,0,23.7,5.1,264.2,999.5,73.9,1.5,90.1,7.9,3,,2019-06-27T04:32:43,2019-06-27T18:18:44,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42512099999"
assam,2019-06-28,87.8,78.5,82.5,105.2,78.5,93.5,80.2,93.2,0.585,100,16.67,rain,0,0,20.8,6.6,19.5,999.1,68.5,1.7,94.5,8.1,5,,2019-06-28T04:33:01,2019-06-28T18:18:50,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-06-29,87.8,77.6,83,108.3,77.6,94.3,79.9,90.4,0.145,100,8.33,rain,0,0,18.1,10.3,30.9,1000.1,62.8,2.1,191.9,16.4,7,,2019-06-29T04:33:20,2019-06-29T18:18:55,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42512099999"
assam,2019-06-30,96.8,81.4,86.7,126.5,90.5,105.2,82,86.6,0.029,100,8.33,rain,0,0,13.4,11.1,40.9,999.2,57.3,2.1,271.4,23.6,9,,2019-06-30T04:33:40,2019-06-30T18:18:59,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-07-01,95.1,80.6,86.7,128.5,88.2,105.2,81.9,86.4,0.985,100,8.33,rain,0,0,19.2,12.8,33.4,998.8,56.8,2.2,203.9,17.7,7,,2019-07-01T04:34:01,2019-07-01T18:19:01,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42512099999"
assam,2019-07-02,93.2,79.4,86.3,121.2,79.4,103.2,81.5,86.5,0.07,100,4.17,rain,0,0,19.5,9.2,28.1,1001.4,68.9,2.3,191.1,16.4,8,,2019-07-02T04:34:22,2019-07-02T18:19:03,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42512099999"
assam,2019-07-03,93.2,80.2,86.7,121.2,87,104.1,81.4,85,0,0,0,,0,0,15.7,10.3,29.6,1001.2,69.6,2.4,254.1,22,9,,2019-07-03T04:34:44,2019-07-03T18:19:03,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-07-04,95,82,86.9,119.8,92.3,106.1,82.5,87.8,0.562,100,4.17,rain,0,0,13.4,10.3,354.3,999.4,62.3,2.3,209.5,18,8,,2019-07-04T04:35:06,2019-07-04T18:19:02,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-07-05,92.6,81.1,87.4,119.4,90,108.1,83,87.3,0.001,100,4.17,rain,0,0,15.7,9.2,39.1,998.1,71.6,2.2,176.1,15.1,7,,2019-07-05T04:35:30,2019-07-05T18:18:59,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42512099999"
assam,2019-07-06,91.4,80.9,85.4,118.3,88.7,101.9,81.6,88.8,0.09,100,12.5,rain,0,0,25.9,11.7,42.8,997.3,72.7,2.1,196.3,16.9,8,,2019-07-06T04:35:54,2019-07-06T18:18:55,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42512099999"
assam,2019-07-07,88.7,80.7,84.4,111.3,89.2,100,81.7,91.9,0.914,100,16.67,rain,0,0,23.5,8.8,25.3,998,66.7,2.1,133.3,11.4,6,,2019-07-07T04:36:18,2019-07-07T18:18:51,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-07-08,86,79.6,82.6,108,79.6,95.4,81.4,96,0.946,100,20.83,rain,0,0,20.4,3.6,18.2,1000.3,69.8,1.8,71.4,6.1,4,,2019-07-08T04:36:43,2019-07-08T18:18:44,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42512099999"
assam,2019-07-09,86,78.2,82.7,104.8,78.2,95.8,81.6,96.7,1.843,100,25,rain,0,0,15,5.8,47.2,1000.5,64.9,1.6,79.9,6.9,3,,2019-07-09T04:37:08,2019-07-09T18:18:37,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-07-10,86,77.8,82.4,104.8,77.8,94.2,81.1,96,2.33,100,20.83,rain,0,0,23,0.3,351.3,999.6,65.4,1.9,41.5,3.5,1,,2019-07-10T04:37:34,2019-07-10T18:18:28,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-07-11,86,79.8,82.8,104.8,79.8,95.2,80.9,94,0.35,100,20.83,rain,0,0,21,9.2,12.6,1000.8,69.7,2.1,51.5,4.6,2,,2019-07-11T04:38:01,2019-07-11T18:18:18,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-07-12,87.8,78.9,82.8,108.3,78.9,94.7,80.7,93.3,0.244,100,8.33,rain,0,0,29.3,4.7,257.4,1002.1,66.9,1.9,97.6,8.4,6,,2019-07-12T04:38:27,2019-07-12T18:18:07,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-07-13,87.8,78.8,83.5,108.3,78.8,95.3,79.7,88.4,0.023,100,8.33,rain,0,0,21.5,5.5,272.7,1001.8,70.8,2.1,72.5,6.3,2,,2019-07-13T04:38:55,2019-07-13T18:17:54,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-07-14,84.2,80,82.5,100.8,80,94.1,80.4,93.2,0.184,100,8.33,rain,0,0,20.4,7.8,5.9,1000.1,70.8,2,65.5,5.7,2,,2019-07-14T04:39:22,2019-07-14T18:17:40,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-07-15,82.4,77.6,80.2,94.2,77.6,85.9,79,96.4,1.045,100,20.83,rain,0,0,31.5,5.8,333.8,1000.4,68.9,1.8,84.1,7.4,3,,2019-07-15T04:39:50,2019-07-15T18:17:25,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42512099999"
assam,2019-07-16,89.6,78.3,84.3,108.4,78.3,96.4,79.9,87.1,0.002,100,4.17,rain,0,0,23.7,9.5,291.2,1001.8,68.8,2.2,170,14.9,8,,2019-07-16T04:40:18,2019-07-16T18:17:08,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-07-17,93.2,76.5,86,117.1,76.5,101.3,80.6,84.7,0.316,100,4.17,rain,0,0,17.9,4.9,345.1,1002.3,59.2,2.3,228.6,19.6,9,,2019-07-17T04:40:47,2019-07-17T18:16:50,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42512099999"
assam,2019-07-18,95,80.6,88.1,121.2,88.2,107.3,81.8,82.5,0.004,100,4.17,rain,0,0,17.7,9.6,6.9,1001.5,41.6,2.4,265,23,9,,2019-07-18T04:41:15,2019-07-18T18:16:31,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42410099999,VEGT,42408099999,remote,42516099999,42512099999"
assam,2019-07-19,93.2,82.3,87.5,114.4,92.2,103.6,80.1,79.4,0.034,100,4.17,rain,0,0,20.1,10.3,243.9,1002.5,45.8,2.4,218.3,18.7,8,,2019-07-19T04:41:44,2019-07-19T18:16:10,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-07-20,93.9,78.8,86.1,116.3,78.8,100.8,80.1,83,0,0,0,,0,0,26.4,10.3,233.3,1003.4,55,2.4,256.1,22.2,8,,2019-07-20T04:42:14,2019-07-20T18:15:49,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-07-21,91.4,80.6,86.5,115.3,88.2,103.7,81.4,85.4,0,0,0,,0,0,29.8,10.8,258.9,1002.9,64.9,2.2,196.6,17,8,,2019-07-21T04:42:43,2019-07-21T18:15:26,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-07-22,87.8,81,84.4,108.3,88.8,98.8,80.6,88.4,0.007,100,4.17,rain,0,0,29.3,10.5,331.8,1002.7,69.6,2.2,127.7,10.9,6,,2019-07-22T04:43:12,2019-07-22T18:15:01,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-07-23,87.8,80.6,83.4,105.5,88.2,95.6,79.8,89.1,0.055,100,16.67,rain,0,0,29.5,8.1,356,1002.3,70.6,2,125.3,10.6,6,,2019-07-23T04:43:42,2019-07-23T18:14:36,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-07-24,89.6,78.2,84.2,108.1,78.2,96.6,79.8,87.1,0.246,100,8.33,rain,0,0,23.3,9.2,287.2,1002.5,72.1,2.3,157.5,13.5,6,,2019-07-24T04:44:12,2019-07-24T18:14:09,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42512099999"
assam,2019-07-25,92,81.1,85.9,113.4,89.8,101.4,80.6,84.7,0.003,100,4.17,rain,0,0,11.4,10.3,6.9,1002.4,69,2.2,177.1,15.1,7,,2019-07-25T04:44:42,2019-07-25T18:13:41,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-07-26,89.6,80.9,85.8,115.2,89,102.1,81.1,86.4,0,0,0,,0,0,18.6,10.3,26.5,1001.2,68.2,2.2,147.7,12.6,5,,2019-07-26T04:45:12,2019-07-26T18:13:11,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-07-27,87.8,79.7,84.6,105.2,79.7,98.4,80.4,87.7,0.062,100,4.17,rain,0,0,24.2,9.2,20.2,1002.4,69.5,2.3,149.3,12.9,5,,2019-07-27T04:45:41,2019-07-27T18:12:41,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-07-28,93.2,80.5,86.7,113.6,87.6,102.2,80.3,82,0.038,100,4.17,rain,0,0,18.8,10.3,30.5,1003.6,63.7,2.2,198.2,17.1,8,,2019-07-28T04:46:11,2019-07-28T18:12:09,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-07-29,93.2,81.9,88,110.4,89.8,103.8,79.8,77.9,0.004,100,4.17,rain,0,0,13.9,6.9,288,1004,62.5,2.4,196.1,17,8,,2019-07-29T04:46:41,2019-07-29T18:11:36,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-07-30,93.2,82.4,86.7,113.6,93.2,103.5,80.9,83.5,0.009,100,8.33,rain,0,0,25.1,8.5,237.4,1003.4,70,2.4,174.4,15.2,7,,2019-07-30T04:47:11,2019-07-30T18:11:02,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42512099999"
assam,2019-07-31,89.6,78.8,84.9,108.1,78.8,98.3,80.1,85.9,2.932,100,8.33,rain,0,0,16.1,7,351,1002.8,70,2.2,133.9,11.4,5,,2019-07-31T04:47:41,2019-07-31T18:10:26,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42410099999,VEGT,42414099999,42516099999,42512099999"
assam,2019-08-01,89.6,78.1,83.8,108.1,78.1,94.3,79.6,88,0.184,100,12.5,rain,0,0,18.3,9.5,44.8,1002,65.9,2.1,176.3,15.3,7,,2019-08-01T04:48:11,2019-08-01T18:09:50,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-08-02,92.6,80.5,85.5,113.9,87.9,100.3,80.6,86.2,0.07,100,4.17,rain,0,0,13,10.3,88.2,1001,68.3,2.1,184.4,15.8,7,,2019-08-02T04:48:41,2019-08-02T18:09:12,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-08-03,95,80.5,86.7,116.1,88.1,103.1,80.9,83.7,0.076,100,4.17,rain,0,0,16.1,8.6,1.8,999.9,69.7,2.3,206.7,17.8,8,,2019-08-03T04:49:11,2019-08-03T18:08:33,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42512099999"
assam,2019-08-04,93.2,81.8,87.7,118.3,91.5,105.8,81.4,82.4,0,0,0,,0,0,13.6,11.4,25.7,998.1,69.9,2.4,211.2,18.4,7,,2019-08-04T04:49:40,2019-08-04T18:07:53,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42512099999"
assam,2019-08-05,95.9,82.6,90,119.8,94.9,111.6,82.4,79.4,0,0,0,,0,0,21.9,14.3,22.4,996.4,46.8,2.5,246.8,21.2,8,,2019-08-05T04:50:10,2019-08-05T18:07:12,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-08-06,97.5,85,91.3,133.6,103.3,117,83.8,79.3,0,0,0,,0,0,32.2,11,36.2,995.2,65.5,2.5,255.5,22.1,9,,2019-08-06T04:50:39,2019-08-06T18:06:30,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42512099999"
assam,2019-08-07,99.2,84.4,90.8,124.8,96.5,111.6,81.7,76.3,0.025,100,4.17,rain,0,0,25.1,9.9,56.8,997.2,63,2.5,227.7,19.5,9,,2019-08-07T04:51:09,2019-08-07T18:05:47,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
